geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date,visitor_flows,pop_flows
55025002000,55025000204,-89.33975710669048,43.0980189411757,-89.51259546852494,43.06787963156987,2020-07-23,1,29.0
55025002000,55025002000,-89.33975710669048,43.0980189411757,-89.33975710669048,43.0980189411757,2020-07-23,155,4616.0
55025002000,55025013200,-89.33975710669048,43.0980189411757,-89.4348385028396,43.247978777088356,2020-07-23,3,89.0
55025002000,55025003100,-89.33975710669048,43.0980189411757,-89.29423417981262,43.065228939134606,2020-07-23,2,59.0
55025002000,55025000408,-89.33975710669048,43.0980189411757,-89.48804453957678,43.053602697119466,2020-07-23,4,119.0
55025002000,55025003002,-89.33975710669048,43.0980189411757,-89.30262661540213,43.10224443660571,2020-07-23,1,29.0
55025002000,55025001102,-89.33975710669048,43.0980189411757,-89.41115538983435,43.07578708422896,2020-07-23,2,59.0
55025002000,55025001604,-89.33975710669048,43.0980189411757,-89.39223095684773,43.076618550311345,2020-07-23,1,29.0
55025002000,55025002900,-89.33975710669048,43.0980189411757,-89.31730519213146,43.0592731542278,2020-07-23,4,119.0
55025002000,55025011402,-89.33975710669048,43.0980189411757,-89.28198801574396,43.15387800015253,2020-07-23,8,238.0
55025002000,55025001403,-89.33975710669048,43.0980189411757,-89.41467025857719,43.017890709175404,2020-07-23,1,29.0
55025002000,55025011200,-89.33975710669048,43.0980189411757,-89.44307714978152,43.17243251602579,2020-07-23,1,29.0
55025002000,55025001705,-89.33975710669048,43.0980189411757,-89.38217715068139,43.076580380056136,2020-07-23,2,59.0
55025002000,55025002500,-89.33975710669048,43.0980189411757,-89.33953267684338,43.131547183047196,2020-07-23,8,238.0
55025002000,55025013301,-89.33975710669048,43.0980189411757,-89.32007447353327,43.24502829185896,2020-07-23,1,29.0
55025002000,55025000405,-89.33975710669048,43.0980189411757,-89.51007861632935,43.0455471017436,2020-07-23,2,59.0
55025002000,55025001402,-89.33975710669048,43.0980189411757,-89.42230951849939,43.04089382106388,2020-07-23,1,29.0
55025002000,55025002100,-89.33975710669048,43.0980189411757,-89.35497219962471,43.10432005172774,2020-07-23,8,238.0
55025002000,55025002603,-89.33975710669048,43.0980189411757,-89.30131362209482,43.11765224043148,2020-07-23,17,506.0
55025002000,55025011503,-89.33975710669048,43.0980189411757,-89.23750003533767,43.208719960575905,2020-07-23,1,29.0
55025002000,55025011506,-89.33975710669048,43.0980189411757,-89.24106272573728,43.170389711475714,2020-07-23,1,29.0
55025002000,55025010904,-89.33975710669048,43.0980189411757,-89.5705434417137,43.09014711310449,2020-07-23,2,59.0
55025002000,55025001000,-89.33975710669048,43.0980189411757,-89.43051987676937,43.05872131929038,2020-07-23,2,59.0
55025002000,55025001200,-89.33975710669048,43.0980189411757,-89.40697670422286,43.062935710444954,2020-07-23,1,29.0
55025002000,55025001900,-89.33975710669048,43.0980189411757,-89.36220957613335,43.085507743010254,2020-07-23,10,297.0
55025002000,55025002602,-89.33975710669048,43.0980189411757,-89.3135511951474,43.13825889459698,2020-07-23,7,208.0
55025002000,55025010502,-89.33975710669048,43.0980189411757,-89.27255584742899,43.00715780492737,2020-07-23,1,29.0
55025002000,55025012900,-89.33975710669048,43.0980189411757,-89.6624609170666,43.16804350472105,2020-07-23,1,29.0
