geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date,visitor_flows,pop_flows
55025013100,55025010904,-89.77540287305338,43.1796012594765,-89.5705434417137,43.09014711310449,2020-04-08,11,184.0
55025013100,55025013200,-89.77540287305338,43.1796012594765,-89.4348385028396,43.247978777088356,2020-04-08,1,16.0
55025013100,55025010903,-89.77540287305338,43.1796012594765,-89.55137011581495,43.03058973656757,2020-04-08,1,16.0
55025013100,55025000405,-89.77540287305338,43.1796012594765,-89.51007861632935,43.0455471017436,2020-04-08,3,50.0
55025013100,55025011200,-89.77540287305338,43.1796012594765,-89.44307714978152,43.17243251602579,2020-04-08,2,33.0
55025013100,55025011401,-89.77540287305338,43.1796012594765,-89.26313539402081,43.069385293415614,2020-04-08,1,16.0
55025013100,55025011102,-89.77540287305338,43.1796012594765,-89.4766250364069,43.12425230099619,2020-04-08,1,16.0
55025013100,55025000600,-89.77540287305338,43.1796012594765,-89.45785002071652,43.025688781227714,2020-04-08,2,33.0
55025013100,55025000800,-89.77540287305338,43.1796012594765,-89.44382311662937,43.06799811974456,2020-04-08,1,16.0
55025013100,55025011402,-89.77540287305338,43.1796012594765,-89.28198801574396,43.15387800015253,2020-04-08,1,16.0
55025013100,55025000407,-89.77540287305338,43.1796012594765,-89.4902190335137,43.040409297198394,2020-04-08,1,16.0
55025013100,55025000408,-89.77540287305338,43.1796012594765,-89.48804453957678,43.053602697119466,2020-04-08,2,33.0
55025013100,55025002900,-89.77540287305338,43.1796012594765,-89.31730519213146,43.0592731542278,2020-04-08,1,16.0
55025013100,55025010901,-89.77540287305338,43.1796012594765,-89.54749099905169,43.06598490971403,2020-04-08,4,67.0
55025013100,55025013700,-89.77540287305338,43.1796012594765,-89.54113318000059,42.972160873225654,2020-04-08,2,33.0
55025013100,55025003100,-89.77540287305338,43.1796012594765,-89.29423417981262,43.065228939134606,2020-04-08,1,16.0
55025013100,55025011503,-89.77540287305338,43.1796012594765,-89.23750003533767,43.208719960575905,2020-04-08,2,33.0
55025013100,55025012900,-89.77540287305338,43.1796012594765,-89.6624609170666,43.16804350472105,2020-04-08,1,16.0
55025013100,55025011301,-89.77540287305338,43.1796012594765,-89.45385353536173,43.20174402853199,2020-04-08,2,33.0
55025013100,55025011101,-89.77540287305338,43.1796012594765,-89.49829301216705,43.101130879728025,2020-04-08,2,33.0
55025013100,55025000205,-89.77540287305338,43.1796012594765,-89.5005378002445,43.08068888547007,2020-04-08,2,33.0
55025013100,55025012700,-89.77540287305338,43.1796012594765,-89.74284046832743,43.020963624898656,2020-04-08,1,16.0
55025013100,55025012800,-89.77540287305338,43.1796012594765,-89.72598086975118,42.999155364536826,2020-04-08,4,67.0
55025013100,55025011000,-89.77540287305338,43.1796012594765,-89.50504336088976,43.09078189798928,2020-04-08,1,16.0
55025013100,55025000300,-89.77540287305338,43.1796012594765,-89.46026469958876,43.06764975323953,2020-04-08,1,16.0
55025013100,55025011505,-89.77540287305338,43.1796012594765,-89.22544473205187,43.186434051513004,2020-04-08,3,50.0
55025013100,55025013000,-89.77540287305338,43.1796012594765,-89.64348525142634,43.121250987160685,2020-04-08,10,167.0
55025013100,55025013100,-89.77540287305338,43.1796012594765,-89.77540287305338,43.1796012594765,2020-04-08,257,4315.0
55025013100,55025010501,-89.77540287305338,43.1796012594765,-89.29314748116154,43.036477079585886,2020-04-08,1,16.0
55025013100,55025010702,-89.77540287305338,43.1796012594765,-89.45896379130667,42.976958768397225,2020-04-08,1,16.0
55025013100,55025002800,-89.77540287305338,43.1796012594765,-89.31807394860344,43.07683980518792,2020-04-08,1,16.0
55025013100,55025000406,-89.77540287305338,43.1796012594765,-89.52479369553619,43.043987937841216,2020-04-08,3,50.0
55025013100,55025013302,-89.77540287305338,43.1796012594765,-89.35384510562756,43.24844599784632,2020-04-08,2,33.0
55025013100,55025003200,-89.77540287305338,43.1796012594765,-89.43255666963324,43.08334220893271,2020-04-08,2,33.0
55025013100,55025002402,-89.77540287305338,43.1796012594765,-89.36317469552277,43.137562220142364,2020-04-08,1,16.0
55025013100,55025001101,-89.77540287305338,43.1796012594765,-89.40739082614674,43.070562601658004,2020-04-08,1,16.0
55025013100,55025001603,-89.77540287305338,43.1796012594765,-89.39542952346503,43.073402535839655,2020-04-08,1,16.0
55025002602,55025010904,-89.3135511951474,43.13825889459698,-89.5705434417137,43.09014711310449,2020-04-08,2,43.0
55025002602,55025013200,-89.3135511951474,43.13825889459698,-89.4348385028396,43.247978777088356,2020-04-08,7,153.0
55025002602,55025000204,-89.3135511951474,43.13825889459698,-89.51259546852494,43.06787963156987,2020-04-08,1,21.0
55025002602,55025010800,-89.3135511951474,43.13825889459698,-89.54013325082902,43.0029732599634,2020-04-08,1,21.0
55025002602,55025011200,-89.3135511951474,43.13825889459698,-89.44307714978152,43.17243251602579,2020-04-08,3,65.0
