geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date,visitor_flows,pop_flows
55025011102,55025011200,-89.4766250364069,43.12425230099619,-89.44307714978152,43.17243251602579,2020-03-01,10,228.0
55025011102,55025000402,-89.4766250364069,43.12425230099619,-89.46391742157611,43.051465627790314,2020-03-01,7,159.0
55025011102,55025011402,-89.4766250364069,43.12425230099619,-89.28198801574396,43.15387800015253,2020-03-01,7,159.0
55025011102,55025011600,-89.4766250364069,43.12425230099619,-89.1943287751742,43.195174606054614,2020-03-01,2,45.0
55025011102,55025013301,-89.4766250364069,43.12425230099619,-89.32007447353327,43.24502829185896,2020-03-01,1,22.0
55025011102,55025010800,-89.4766250364069,43.12425230099619,-89.54013325082902,43.0029732599634,2020-03-01,3,68.0
55025011102,55025010901,-89.4766250364069,43.12425230099619,-89.54749099905169,43.06598490971403,2020-03-01,15,342.0
55025011102,55025001705,-89.4766250364069,43.12425230099619,-89.38217715068139,43.076580380056136,2020-03-01,1,22.0
55025011102,55025002900,-89.4766250364069,43.12425230099619,-89.31730519213146,43.0592731542278,2020-03-01,1,22.0
55025011102,55025001900,-89.4766250364069,43.12425230099619,-89.36220957613335,43.085507743010254,2020-03-01,1,22.0
55025011102,55025000501,-89.4766250364069,43.12425230099619,-89.47151230108628,43.03450729976417,2020-03-01,1,22.0
55025011102,55025002500,-89.4766250364069,43.12425230099619,-89.33953267684338,43.131547183047196,2020-03-01,1,22.0
55025011102,55025010904,-89.4766250364069,43.12425230099619,-89.5705434417137,43.09014711310449,2020-03-01,38,866.0
55025011102,55025001603,-89.4766250364069,43.12425230099619,-89.39542952346503,43.073402535839655,2020-03-01,4,91.0
55025011102,55025001604,-89.4766250364069,43.12425230099619,-89.39223095684773,43.076618550311345,2020-03-01,2,45.0
55025011102,55025001704,-89.4766250364069,43.12425230099619,-89.38609922277058,43.07291642381157,2020-03-01,3,68.0
55025011102,55025001200,-89.4766250364069,43.12425230099619,-89.40697670422286,43.062935710444954,2020-03-01,2,45.0
55025011102,55025013700,-89.4766250364069,43.12425230099619,-89.54113318000059,42.972160873225654,2020-03-01,2,45.0
55025011102,55025001102,-89.4766250364069,43.12425230099619,-89.41115538983435,43.07578708422896,2020-03-01,2,45.0
55025011102,55025001606,-89.4766250364069,43.12425230099619,-89.39563377323925,43.07013932453127,2020-03-01,11,250.0
55025011102,55025003100,-89.4766250364069,43.12425230099619,-89.29423417981262,43.065228939134606,2020-03-01,1,22.0
55025011102,55025010501,-89.4766250364069,43.12425230099619,-89.29314748116154,43.036477079585886,2020-03-01,3,68.0
55025011102,55025011401,-89.4766250364069,43.12425230099619,-89.26313539402081,43.069385293415614,2020-03-01,3,68.0
55025011102,55025000300,-89.4766250364069,43.12425230099619,-89.46026469958876,43.06764975323953,2020-03-01,6,136.0
55025011102,55025001403,-89.4766250364069,43.12425230099619,-89.41467025857719,43.017890709175404,2020-03-01,3,68.0
55025011102,55025001402,-89.4766250364069,43.12425230099619,-89.42230951849939,43.04089382106388,2020-03-01,1,22.0
55025011102,55025000902,-89.4766250364069,43.12425230099619,-89.42596698430582,43.07020611394988,2020-03-01,1,22.0
55025011102,55025002603,-89.4766250364069,43.12425230099619,-89.30131362209482,43.11765224043148,2020-03-01,7,159.0
55025011102,55025010600,-89.4766250364069,43.12425230099619,-89.31988583324724,42.977939436314905,2020-03-01,1,22.0
55025011102,55025000100,-89.4766250364069,43.12425230099619,-89.47545314289373,43.082941383400744,2020-03-01,6,136.0
55025011102,55025000205,-89.4766250364069,43.12425230099619,-89.5005378002445,43.08068888547007,2020-03-01,2,45.0
55025011102,55025000408,-89.4766250364069,43.12425230099619,-89.48804453957678,43.053602697119466,2020-03-01,8,182.0
55025011102,55025013000,-89.4766250364069,43.12425230099619,-89.64348525142634,43.121250987160685,2020-03-01,3,68.0
55025011102,55025002000,-89.4766250364069,43.12425230099619,-89.33975710669048,43.0980189411757,2020-03-01,2,45.0
55025011102,55025002602,-89.4766250364069,43.12425230099619,-89.3135511951474,43.13825889459698,2020-03-01,2,45.0
55025011102,55025012202,-89.4766250364069,43.12425230099619,-89.23708650685997,42.928355587395096,2020-03-01,1,22.0
55025011102,55025012300,-89.4766250364069,43.12425230099619,-89.21476764739356,42.90029641641463,2020-03-01,3,68.0
55025011102,55025011301,-89.4766250364069,43.12425230099619,-89.45385353536173,43.20174402853199,2020-03-01,7,159.0
55025011102,55025013302,-89.4766250364069,43.12425230099619,-89.35384510562756,43.24844599784632,2020-03-01,1,22.0
55025011102,55025011101,-89.4766250364069,43.12425230099619,-89.49829301216705,43.101130879728025,2020-03-01,45,1026.0
55025011102,55025001802,-89.4766250364069,43.12425230099619,-89.37444128012943,43.08733065332228,2020-03-01,2,45.0
55025011102,55025000405,-89.4766250364069,43.12425230099619,-89.51007861632935,43.0455471017436,2020-03-01,14,319.0
55025011102,55025000800,-89.4766250364069,43.12425230099619,-89.44382311662937,43.06799811974456,2020-03-01,2,45.0
55025011102,55025000901,-89.4766250364069,43.12425230099619,-89.42277982757564,43.0651916657584,2020-03-01,1,22.0
55025011102,55025000204,-89.4766250364069,43.12425230099619,-89.51259546852494,43.06787963156987,2020-03-01,2,45.0
55025011102,55025003001,-89.4766250364069,43.12425230099619,-89.29970575849583,43.09166209518825,2020-03-01,2,45.0
55025011102,55025002100,-89.4766250364069,43.12425230099619,-89.35497219962471,43.10432005172774,2020-03-01,3,68.0
55025011102,55025000202,-89.4766250364069,43.12425230099619,-89.49356394533697,43.06834372612051,2020-03-01,4,91.0
